material_id,name,synonyms,material_type,category,subcategory,CAS,PubChem_CID,SMILES,InChIKey,supplier_or_grade_notes,route_suitability,regulatory_or_safety_notes,source_id,curation_status,confidence_score,notes,BCS_class,CMC_mM,HBA,HBD,HLB,ICH_class,MW,PDE_mg_day,TPSA,Tg_C,Tm_C,acid_base,aromatic_rings,avg_MW,boiling_point_C,cationic,charge_inducer,cloud_point_C,cryoprotectant,delta_D,delta_H,delta_P,density_g_ml,dielectric_constant,edge_activator,formal_charge,fusogenic,headgroup_area_nm2,hsp_radius,ionizable,logP,melting_point_C,molar_volume_cm3_mol,mucoadhesive,n_tails,pKa,pegylated,polarity_index,porous_carrier,rotatable_bonds,tail_carbons,tail_unsaturation,toxicity_penalty,vesicle_anchor,water_miscibility,water_solubility_mg_ml
SOLV_WATER,Water,,solvent,Solvent/co-solvent,organic/aqueous solvent,,,,,,manufacturing/process solvent; residual limits apply,Use ICH Q3C class/PDE and route-specific residual testing.,S005_ICH_Q3C_R9,seed_curated,0.78,,,,,,,none,18.015,,,,,,,,100,,,,,15.5,42.3,16,0.997,78.4,,,,,,,,0,18.07,,,,,10.2,,,,,0,,miscible,
SOLV_ETHANOL,Ethanol,,solvent,Solvent/co-solvent,organic/aqueous solvent,,,,,,manufacturing/process solvent; residual limits apply,Use ICH Q3C class/PDE and route-specific residual testing.,S005_ICH_Q3C_R9,seed_curated,0.78,,,,,,,3,46.07,50,,,,,,,78.37,,,,,15.8,19.4,8.8,0.789,24.3,,,,,,,,-114.1,58.39,,,,,5.2,,,,,1,,miscible,
SOLV_METHANOL,Methanol,,solvent,Solvent/co-solvent,organic/aqueous solvent,,,,,,manufacturing/process solvent; residual limits apply,Use ICH Q3C class/PDE and route-specific residual testing.,S005_ICH_Q3C_R9,seed_curated,0.78,,,,,,,2,32.04,30,,,,,,,64.7,,,,,15.1,22.3,12.3,0.792,32.6,,,,,,,,-97.6,40.45,,,,,5.1,,,,,4,,miscible,
SOLV_ACETONE,Acetone,,solvent,Solvent/co-solvent,organic/aqueous solvent,,,,,,manufacturing/process solvent; residual limits apply,Use ICH Q3C class/PDE and route-specific residual testing.,S005_ICH_Q3C_R9,seed_curated,0.78,,,,,,,3,58.08,50,,,,,,,56.1,,,,,15.5,7,10.4,0.785,20.7,,,,,,,,-94.7,73.99,,,,,5.1,,,,,1,,miscible,
SOLV_ETHYL_ACETATE,Ethyl acetate,,solvent,Solvent/co-solvent,organic/aqueous solvent,,,,,,manufacturing/process solvent; residual limits apply,Use ICH Q3C class/PDE and route-specific residual testing.,S005_ICH_Q3C_R9,seed_curated,0.78,,,,,,,3,88.11,50,,,,,,,77.1,,,,,15.8,7.2,5.3,0.902,6,,,,,,,,-83.6,97.68,,,,,4.4,,,,,1,,slightly miscible,
SOLV_CHLOROFORM,Chloroform,,solvent,Solvent/co-solvent,organic/aqueous solvent,,,,,,manufacturing/process solvent; residual limits apply,Use ICH Q3C class/PDE and route-specific residual testing.,S005_ICH_Q3C_R9,seed_curated,0.78,,,,,,,2,119.38,0.6,,,,,,,61.2,,,,,17.8,5.7,3.1,1.489,4.8,,,,,,,,-63.5,80.17,,,,,4.1,,,,,5,,slightly soluble,
SOLV_DICHLOROMETHANE,Dichloromethane,,solvent,Solvent/co-solvent,organic/aqueous solvent,,,,,,manufacturing/process solvent; residual limits apply,Use ICH Q3C class/PDE and route-specific residual testing.,S005_ICH_Q3C_R9,seed_curated,0.78,,,,,,,2,84.93,6,,,,,,,39.6,,,,,18.2,6.1,6.3,1.326,8.9,,,,,,,,-96.7,64.05,,,,,3.1,,,,,4,,slightly soluble,
SOLV_DMSO,DMSO,,solvent,Solvent/co-solvent,organic/aqueous solvent,,,,,,manufacturing/process solvent; residual limits apply,Use ICH Q3C class/PDE and route-specific residual testing.,S005_ICH_Q3C_R9,seed_curated,0.78,,,,,,,3,78.13,50,,,,,,,189,,,,,18.4,10.2,16.4,1.095,46.7,,,,,,,,18.5,71.35,,,,,7.2,,,,,1,,miscible,
SOLV_ACETONITRILE,Acetonitrile,,solvent,Solvent/co-solvent,organic/aqueous solvent,,,,,,manufacturing/process solvent; residual limits apply,Use ICH Q3C class/PDE and route-specific residual testing.,S005_ICH_Q3C_R9,seed_curated,0.78,,,,,,,2,41.05,4.1,,,,,,,81.6,,,,,15.3,6.1,18,0.786,37.5,,,,,,,,-45.7,52.23,,,,,5.8,,,,,4,,miscible,
SOLV_ISOPROPANOL,Isopropanol,,solvent,Solvent/co-solvent,organic/aqueous solvent,,,,,,manufacturing/process solvent; residual limits apply,Use ICH Q3C class/PDE and route-specific residual testing.,S005_ICH_Q3C_R9,seed_curated,0.78,,,,,,,3,60.1,50,,,,,,,82.5,,,,,15.8,16.4,6.1,0.786,18.3,,,,,,,,-89.5,76.46,,,,,3.9,,,,,1,,miscible,
SOLV_PROPYLENE_GLYCOL,Propylene glycol,,solvent,Solvent/co-solvent,organic/aqueous solvent,,,,,,manufacturing/process solvent; residual limits apply,Use ICH Q3C class/PDE and route-specific residual testing.,S005_ICH_Q3C_R9,seed_curated,0.78,,,,,,,3,76.09,50,,,,,,,188,,,,,16.8,23.3,9.4,1.036,32,,,,,,,,-59,73.45,,,,,6.6,,,,,1,,miscible,
SOLV_PEG_400,PEG 400,,solvent,Solvent/co-solvent,organic/aqueous solvent,,,,,,manufacturing/process solvent; residual limits apply,Use ICH Q3C class/PDE and route-specific residual testing.,S005_ICH_Q3C_R9,seed_curated,0.78,,,,,,,none,400,,,,,,,,250,,,,,17.4,12.3,4.3,1.125,12.4,,,,,,,,4,355.56,,,,,5.8,,,,,1,,miscible,
SOLV_GLYCEROL,Glycerol,,solvent,Solvent/co-solvent,organic/aqueous solvent,,,,,,manufacturing/process solvent; residual limits apply,Use ICH Q3C class/PDE and route-specific residual testing.,S005_ICH_Q3C_R9,seed_curated,0.78,,,,,,,none,92.09,,,,,,,,290,,,,,17.4,29.3,12.1,1.261,42.5,,,,,,,,17.8,73.03,,,,,9,,,,,1,,miscible,
SOLV_TRANSCUTOL_P,Transcutol P,,solvent,Solvent/co-solvent,organic/aqueous solvent,,,,,,manufacturing/process solvent; residual limits apply,Use ICH Q3C class/PDE and route-specific residual testing.,S005_ICH_Q3C_R9,seed_curated,0.78,,,,,,,none,134.17,,,,,,,,196,,,,,16.4,14.3,9.2,0.988,13,,,,,,,,-76,135.8,,,,,4.2,,,,,1,,miscible,
SOLV_DIMETHYLACETAMIDE,Dimethylacetamide,,solvent,Solvent/co-solvent,organic/aqueous solvent,,,,,,manufacturing/process solvent; residual limits apply,Use ICH Q3C class/PDE and route-specific residual testing.,S005_ICH_Q3C_R9,seed_curated,0.78,,,,,,,2,87.12,10.9,,,,,,,165,,,,,16.8,10.2,11.5,0.937,37.8,,,,,,,,-20,92.98,,,,,6.5,,,,,4,,miscible,
SOLV_N_METHYL_2_PYRROLIDONE,N-methyl-2-pyrrolidone,,solvent,Solvent/co-solvent,organic/aqueous solvent,,,,,,manufacturing/process solvent; residual limits apply,Use ICH Q3C class/PDE and route-specific residual testing.,S005_ICH_Q3C_R9,seed_curated,0.78,,,,,,,2,99.13,5.3,,,,,,,202,,,,,18,7.2,12.3,1.028,32,,,,,,,,-24,96.43,,,,,6.7,,,,,4,,miscible,
SOLV_TERT_BUTANOL,Tert-butanol,,solvent,Solvent/co-solvent,organic/aqueous solvent,,,,,,manufacturing/process solvent; residual limits apply,Use ICH Q3C class/PDE and route-specific residual testing.,S005_ICH_Q3C_R9,seed_curated,0.78,,,,,,,3,74.12,50,,,,,,,82.2,,,,,14.8,15.8,5.7,0.781,12.5,,,,,,,,25.5,94.9,,,,,3.9,,,,,1,,miscible,
SOLV_DIETHYL_ETHER,Diethyl ether,,solvent,Solvent/co-solvent,organic/aqueous solvent,,,,,,manufacturing/process solvent; residual limits apply,Use ICH Q3C class/PDE and route-specific residual testing.,S005_ICH_Q3C_R9,seed_curated,0.78,,,,,,,3,74.12,50,,,,,,,34.6,,,,,14.5,5.1,2.9,0.713,4.3,,,,,,,,-116.3,103.96,,,,,2.8,,,,,2,,slightly soluble,
CAR_MALTODEXTRIN,Maltodextrin,,carrier,Dry carrier/cryoprotectant,saccharide carrier,,,,,,"oral, pulmonary, lyophilized, proniosome/proliposome carrier as grade allows","Grade-specific particle size, microbial/endotoxin and moisture specs required.",S007_EXCIPIENTS_HANDBOOK,seed_curated,0.58,DE controls Tg and hygroscopicity,,,,,,,,,,100,,,,1000,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAR_MANNITOL,Mannitol,,carrier,Dry carrier/cryoprotectant,crystalline sugar alcohol,,,,,,"oral, pulmonary, lyophilized, proniosome/proliposome carrier as grade allows","Grade-specific particle size, microbial/endotoxin and moisture specs required.",S007_EXCIPIENTS_HANDBOOK,seed_curated,0.58,common inhalation/lyophilization bulking carrier,,,,,,,182.17,,,,,,,,,,,,1.0,,,,,,,,,,,,,166,,,,,,,,,,,,,,
CAR_TREHALOSE,Trehalose,,carrier,Dry carrier/cryoprotectant,disaccharide cryoprotectant,,,,,,"oral, pulmonary, lyophilized, proniosome/proliposome carrier as grade allows","Grade-specific particle size, microbial/endotoxin and moisture specs required.",S007_EXCIPIENTS_HANDBOOK,seed_curated,0.58,excellent liposome/LNP cryoprotectant,,,,,,,342.3,,,115,,,,,,,,,1.0,,,,,,,,,,,,,203,,,,,,,,,,,,,,
CAR_SUCROSE,Sucrose,,carrier,Dry carrier/cryoprotectant,disaccharide cryoprotectant,,,,,,"oral, pulmonary, lyophilized, proniosome/proliposome carrier as grade allows","Grade-specific particle size, microbial/endotoxin and moisture specs required.",S007_EXCIPIENTS_HANDBOOK,seed_curated,0.58,excellent cryoprotectant; hygroscopicity consideration,,,,,,,342.3,,,62,,,,,,,,,1.0,,,,,,,,,,,,,186,,,,,,,,,,,,,,
CAR_LACTOSE,Lactose,,carrier,Dry carrier/cryoprotectant,disaccharide carrier,,,,,,"oral, pulmonary, lyophilized, proniosome/proliposome carrier as grade allows","Grade-specific particle size, microbial/endotoxin and moisture specs required.",S007_EXCIPIENTS_HANDBOOK,seed_curated,0.58,inhalation carrier; reducing sugar compatibility risk,,,,,,,342.3,,,,,,,,,,,,1.0,,,,,,,,,,,,,202,,,,,,,,,,,,,,
CAR_GLUCOSE,Glucose,,carrier,Dry carrier/cryoprotectant,monosaccharide,,,,,,"oral, pulmonary, lyophilized, proniosome/proliposome carrier as grade allows","Grade-specific particle size, microbial/endotoxin and moisture specs required.",S007_EXCIPIENTS_HANDBOOK,seed_curated,0.58,reducing sugar; Maillard risk,,,,,,,180.16,,,,,,,,,,,,1.0,,,,,,,,,,,,,146,,,,,,,,,,,,,,
CAR_SORBITOL,Sorbitol,,carrier,Dry carrier/cryoprotectant,sugar alcohol,,,,,,"oral, pulmonary, lyophilized, proniosome/proliposome carrier as grade allows","Grade-specific particle size, microbial/endotoxin and moisture specs required.",S007_EXCIPIENTS_HANDBOOK,seed_curated,0.58,plasticizer/hygroscopic,,,,,,,182.17,,,,,,,,,,,,1.0,,,,,,,,,,,,,95,,,,,,,,,,,,,,
CAR_XYLITOL,Xylitol,,carrier,Dry carrier/cryoprotectant,sugar alcohol,,,,,,"oral, pulmonary, lyophilized, proniosome/proliposome carrier as grade allows","Grade-specific particle size, microbial/endotoxin and moisture specs required.",S007_EXCIPIENTS_HANDBOOK,seed_curated,0.58,sugar alcohol carrier,,,,,,,152.15,,,,,,,,,,,,1.0,,,,,,,,,,,,,94,,,,,,,,,,,,,,
CAR_CYCLODEXTRIN,Cyclodextrin,,carrier,Dry carrier/cryoprotectant,cyclodextrin family,,,,,,"oral, pulmonary, lyophilized, proniosome/proliposome carrier as grade allows","Grade-specific particle size, microbial/endotoxin and moisture specs required.",S007_EXCIPIENTS_HANDBOOK,seed_curated,0.58,placeholder for exact cyclodextrin,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAR_BETA_CYCLODEXTRIN,Beta-cyclodextrin,,carrier,Dry carrier/cryoprotectant,cyclodextrin,,,,,,"oral, pulmonary, lyophilized, proniosome/proliposome carrier as grade allows","Grade-specific particle size, microbial/endotoxin and moisture specs required.",S007_EXCIPIENTS_HANDBOOK,seed_curated,0.58,renal/parenteral caution compared with HPBCD/SBEBCD,,,,,,,1135,,,,,,,,,,,,1.0,,,,,,,,,,,,,255,,,,,,,,,,,,,,
CAR_HYDROXYPROPYL_BETA_CYCLODEXTRIN,Hydroxypropyl-beta-cyclodextrin,,carrier,Dry carrier/cryoprotectant,modified cyclodextrin,,,,,,"oral, pulmonary, lyophilized, proniosome/proliposome carrier as grade allows","Grade-specific particle size, microbial/endotoxin and moisture specs required.",S007_EXCIPIENTS_HANDBOOK,seed_curated,0.58,DS and substitution pattern critical,,,,,,,,,,,,,,1400,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAR_SULFOBUTYLETHER_BETA_CYCLODEXTRIN,Sulfobutylether-beta-cyclodextrin,,carrier,Dry carrier/cryoprotectant,anionic modified cyclodextrin,,,,,,"oral, pulmonary, lyophilized, proniosome/proliposome carrier as grade allows","Grade-specific particle size, microbial/endotoxin and moisture specs required.",S007_EXCIPIENTS_HANDBOOK,seed_curated,0.58,anionic; renal dose and route-specific limits,,,,,,,,,,,,,,2160,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAR_MICROCRYSTALLINE_CELLULOSE,Microcrystalline cellulose,,carrier,Dry carrier/cryoprotectant,insoluble carrier,,,,,,"oral, pulmonary, lyophilized, proniosome/proliposome carrier as grade allows","Grade-specific particle size, microbial/endotoxin and moisture specs required.",S007_EXCIPIENTS_HANDBOOK,seed_curated,0.58,good solid carrier; not soluble,,,,,,,,,,,,,,36000,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
CAR_AEROSIL_COLLOIDAL_SILICON_DIOXIDE,Aerosil / colloidal silicon dioxide,Aerosil;colloidal silicon dioxide,carrier,Dry carrier/cryoprotectant,porous adsorbent,,,,,,"oral, pulmonary, lyophilized, proniosome/proliposome carrier as grade allows","Grade-specific particle size, microbial/endotoxin and moisture specs required.",S007_EXCIPIENTS_HANDBOOK,seed_curated,0.58,high surface area adsorbent; inhalation safety caution,,,,,,,,,,,,,,60.08,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
CAR_CALCIUM_CARBONATE,Calcium carbonate,,carrier,Dry carrier/cryoprotectant,inorganic carrier,,,,,,"oral, pulmonary, lyophilized, proniosome/proliposome carrier as grade allows","Grade-specific particle size, microbial/endotoxin and moisture specs required.",S007_EXCIPIENTS_HANDBOOK,seed_curated,0.58,alkaline; can interact with acids,,,,,,,100.09,,,,,,,,,,,,,,,,,,,,,,,,,825,,,,,,,1.0,,,,,,,
CAR_PREGELATINIZED_STARCH,Pregelatinized starch,,carrier,Dry carrier/cryoprotectant,starch derivative,,,,,,"oral, pulmonary, lyophilized, proniosome/proliposome carrier as grade allows","Grade-specific particle size, microbial/endotoxin and moisture specs required.",S007_EXCIPIENTS_HANDBOOK,seed_curated,0.58,swelling carrier/disintegrant,,,,,,,,,,,,,,50000,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAR_L_LEUCINE,L-leucine,L-Leucine;leucine,carrier,Dry carrier/cryoprotectant,amino acid / inhalation dispersibility enhancer,,,,,,"oral, pulmonary, lyophilized, proniosome/proliposome carrier as grade allows","Grade-specific particle size, microbial/endotoxin and moisture specs required.",S007_EXCIPIENTS_HANDBOOK,seed_curated,0.58,surface-active amino acid for inhalation powders,,,,,,,131.17,,,,,,,,,,,,1.0,,,,,,,,,,,,,293,,,,,,,1.0,,,,,,,
CAR_LEUCINE_FOR_INHALATION_POWDERS,Leucine for inhalation powders,,carrier,Dry carrier/cryoprotectant,amino acid / inhalation dispersibility enhancer,,,,,,"oral, pulmonary, lyophilized, proniosome/proliposome carrier as grade allows","Grade-specific particle size, microbial/endotoxin and moisture specs required.",S007_EXCIPIENTS_HANDBOOK,seed_curated,0.58,duplicate functional grade of L-leucine,,,,,,,131.17,,,,,,,,,,,,1.0,,,,,,,,,,,,,293,,,,,,,1.0,,,,,,,
CAR_GLYCINE,Glycine,,carrier,Dry carrier/cryoprotectant,amino acid,,,,,,"oral, pulmonary, lyophilized, proniosome/proliposome carrier as grade allows","Grade-specific particle size, microbial/endotoxin and moisture specs required.",S007_EXCIPIENTS_HANDBOOK,seed_curated,0.58,buffer/bulking carrier,,,,,,,75.07,,,,,,,,,,,,1.0,,,,,,,,,,,,,240,,,,,,,,,,,,,,
CAR_ALBUMIN,Albumin,,carrier,Dry carrier/cryoprotectant,protein carrier,,,,,,"oral, pulmonary, lyophilized, proniosome/proliposome carrier as grade allows","Grade-specific particle size, microbial/endotoxin and moisture specs required.",S007_EXCIPIENTS_HANDBOOK,seed_curated,0.58,biological material; immunogenicity/source control,,,,,,,,,,70,,,,66500,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHG_DICETYL_PHOSPHATE,Dicetyl phosphate,,ionic_surfactant,Charge inducer/ionic modifier,ionic amphiphile,,,,,,vesicle charge modifier; usually low mol% screening,Cationic agents often cytotoxic; route-specific safety essential.,S001_PUBCHEM,seed_curated,0.58,Add exact grade/salt form before use.,,,,,,,546.85,,,,,,,,,,1.0,,,17.2,7.5,6.5,,,,-1,,,,,,,575.63,,2,2.1,,,,,16,0,,,,
CHG_STEARYLAMINE,Stearylamine,,ionic_surfactant,Charge inducer/ionic modifier,ionic amphiphile,,,,,,vesicle charge modifier; usually low mol% screening,Cationic agents often cytotoxic; route-specific safety essential.,S001_PUBCHEM,seed_curated,0.58,Add exact grade/salt form before use.,,,,,,,269.51,,,,,,,,,1.0,1.0,,,17.2,7.5,6.5,,,,1,,,,,,,283.69,,1,10.6,,,,,18,0,,,,
CHG_SODIUM_STEARATE,Sodium stearate,,ionic_surfactant,Charge inducer/ionic modifier,ionic amphiphile,,,,,,vesicle charge modifier; usually low mol% screening,Cationic agents often cytotoxic; route-specific safety essential.,S001_PUBCHEM,seed_curated,0.58,Add exact grade/salt form before use.,,,,,,,306.46,,,,,,,,,,1.0,,,17.2,7.5,6.5,,,,-1,,,,,,,322.59,,1,5,,,,,18,0,,,,
CHG_SODIUM_OLEATE,Sodium oleate,,ionic_surfactant,Charge inducer/ionic modifier,ionic amphiphile,,,,,,vesicle charge modifier; usually low mol% screening,Cationic agents often cytotoxic; route-specific safety essential.,S001_PUBCHEM,seed_curated,0.58,Add exact grade/salt form before use.,,,,,,,304.44,,,,,,,,,,1.0,,,17.2,7.5,6.5,,,,-1,,,,,,,320.46,,1,5,,,,,18,1,,,,
POL_PLGA_50_50,PLGA 50:50,,polymer,Polymer,biodegradable polyester,,,,,,"polymeric nanoparticles, hybrid coating, stabilizer, mucoadhesive systems",Use pharmacopeial/GMP grade where available; polymer MW and residuals are critical.,S007_EXCIPIENTS_HANDBOOK,seed_curated,0.55,lactide:glycolide 50:50,,,,,,,,,,45,,,,72,,,,,,18,10,8,,,,0,,,9,,,,60,,,,,,,,,,,,,
POL_PLGA_65_35,PLGA 65:35,,polymer,Polymer,biodegradable polyester,,,,,,"polymeric nanoparticles, hybrid coating, stabilizer, mucoadhesive systems",Use pharmacopeial/GMP grade where available; polymer MW and residuals are critical.,S007_EXCIPIENTS_HANDBOOK,seed_curated,0.55,lactide:glycolide 65:35,,,,,,,,,,48,,,,72,,,,,,18,10,8,,,,0,,,9,,,,60,,,,,,,,,,,,,
POL_PLGA_75_25,PLGA 75:25,,polymer,Polymer,biodegradable polyester,,,,,,"polymeric nanoparticles, hybrid coating, stabilizer, mucoadhesive systems",Use pharmacopeial/GMP grade where available; polymer MW and residuals are critical.,S007_EXCIPIENTS_HANDBOOK,seed_curated,0.55,lactide:glycolide 75:25,,,,,,,,,,50,,,,72,,,,,,18,10,8,,,,0,,,9,,,,60,,,,,,,,,,,,,
POL_PLA,PLA,,polymer,Polymer,biodegradable polyester,,,,,,"polymeric nanoparticles, hybrid coating, stabilizer, mucoadhesive systems",Use pharmacopeial/GMP grade where available; polymer MW and residuals are critical.,S007_EXCIPIENTS_HANDBOOK,seed_curated,0.55,poly(lactic acid),,,,,,,,,,55,160,,,72,,,,,,18,10,8,,,,0,,,9,,,,60,,,,,,,,,,,,,
POL_PCL,PCL,,polymer,Polymer,biodegradable polyester,,,,,,"polymeric nanoparticles, hybrid coating, stabilizer, mucoadhesive systems",Use pharmacopeial/GMP grade where available; polymer MW and residuals are critical.,S007_EXCIPIENTS_HANDBOOK,seed_curated,0.55,polycaprolactone,,,,,,,,,,-60,60,,,114,,,,,,18,10,8,,,,0,,,9,,,,95,,,,,,,,,,,,,
POL_PGA,PGA,,polymer,Polymer,biodegradable polyester,,,,,,"polymeric nanoparticles, hybrid coating, stabilizer, mucoadhesive systems",Use pharmacopeial/GMP grade where available; polymer MW and residuals are critical.,S007_EXCIPIENTS_HANDBOOK,seed_curated,0.55,polyglycolide,,,,,,,,,,35,225,,,58,,,,,,18,10,8,,,,0,,,9,,,,48.33,,,,,,,,,,,,,
POL_PEG_1000,PEG 1000,,polymer,Polymer,hydrophilic polymer,,,,,,"polymeric nanoparticles, hybrid coating, stabilizer, mucoadhesive systems",Use pharmacopeial/GMP grade where available; polymer MW and residuals are critical.,S007_EXCIPIENTS_HANDBOOK,seed_curated,0.55,PEG grade,,,,,,,,,,-60,37,,,44,,,,,,18,10,8,,,,0,,,9,,,,36.67,,,,,,,,,,,,,
POL_PEG_2000,PEG 2000,,polymer,Polymer,hydrophilic polymer,,,,,,"polymeric nanoparticles, hybrid coating, stabilizer, mucoadhesive systems",Use pharmacopeial/GMP grade where available; polymer MW and residuals are critical.,S007_EXCIPIENTS_HANDBOOK,seed_curated,0.55,PEG grade,,,,,,,,,,-60,50,,,44,,,,,,18,10,8,,,,0,,,9,,,,36.67,,,,,,,,,,,,,
POL_PEG_5000,PEG 5000,,polymer,Polymer,hydrophilic polymer,,,,,,"polymeric nanoparticles, hybrid coating, stabilizer, mucoadhesive systems",Use pharmacopeial/GMP grade where available; polymer MW and residuals are critical.,S007_EXCIPIENTS_HANDBOOK,seed_curated,0.55,PEG grade,,,,,,,,,,-60,60,,,44,,,,,,18,10,8,,,,0,,,9,,,,36.67,,,,,,,,,,,,,
POL_PEG_10000,PEG 10000,,polymer,Polymer,hydrophilic polymer,,,,,,"polymeric nanoparticles, hybrid coating, stabilizer, mucoadhesive systems",Use pharmacopeial/GMP grade where available; polymer MW and residuals are critical.,S007_EXCIPIENTS_HANDBOOK,seed_curated,0.55,PEG grade,,,,,,,,,,-60,63,,,44,,,,,,18,10,8,,,,0,,,9,,,,36.67,,,,,,,,,,,,,
POL_PVA,PVA,,polymer,Polymer,hydrophilic polymer,,,,,,"polymeric nanoparticles, hybrid coating, stabilizer, mucoadhesive systems",Use pharmacopeial/GMP grade where available; polymer MW and residuals are critical.,S007_EXCIPIENTS_HANDBOOK,seed_curated,0.55,degree of hydrolysis critical,,,,,,,,,,85,230,,,44,,,,,,18,10,8,,,,0,,,9,,,,36.67,,,,,,,,,,,,,
POL_PVP_K30,PVP K30,,polymer,Polymer,hydrophilic polymer,,,,,,"polymeric nanoparticles, hybrid coating, stabilizer, mucoadhesive systems",Use pharmacopeial/GMP grade where available; polymer MW and residuals are critical.,S007_EXCIPIENTS_HANDBOOK,seed_curated,0.55,K value grade-dependent,,,,,,,,,,150,,,,111,,,,,,18,10,8,,,,0,,,9,,,,92.5,,,,,,,,,,,,,
POL_PVP_K90,PVP K90,,polymer,Polymer,hydrophilic polymer,,,,,,"polymeric nanoparticles, hybrid coating, stabilizer, mucoadhesive systems",Use pharmacopeial/GMP grade where available; polymer MW and residuals are critical.,S007_EXCIPIENTS_HANDBOOK,seed_curated,0.55,K value grade-dependent,,,,,,,,,,150,,,,111,,,,,,18,10,8,,,,0,,,9,,,,92.5,,,,,,,,,,,,,
POL_HPMC,HPMC,,polymer,Polymer,cellulose ether,,,,,,"polymeric nanoparticles, hybrid coating, stabilizer, mucoadhesive systems",Use pharmacopeial/GMP grade where available; polymer MW and residuals are critical.,S007_EXCIPIENTS_HANDBOOK,seed_curated,0.55,substitution/viscosity grade critical,,,,,,,,,,170,,,,86000,,,,,,18,10,8,,,,0,,,9,,,,,1.0,,,,,,,,,,,,
POL_HPC,HPC,,polymer,Polymer,cellulose ether,,,,,,"polymeric nanoparticles, hybrid coating, stabilizer, mucoadhesive systems",Use pharmacopeial/GMP grade where available; polymer MW and residuals are critical.,S007_EXCIPIENTS_HANDBOOK,seed_curated,0.55,,,,,,,,,,,100,,,,100000,,,,,,18,10,8,,,,0,,,9,,,,,1.0,,,,,,,,,,,,
POL_CMC,CMC,,polymer,Polymer,cellulose derivative,,,,,,"polymeric nanoparticles, hybrid coating, stabilizer, mucoadhesive systems",Use pharmacopeial/GMP grade where available; polymer MW and residuals are critical.,S007_EXCIPIENTS_HANDBOOK,seed_curated,0.55,,,,,,,,,,,,,,,90000,,,,,,18,10,8,,,,,,,9,,,,,,,,,,,,,,,,,
POL_SODIUM_CMC,Sodium CMC,,polymer,Polymer,cellulose derivative,,,,,,"polymeric nanoparticles, hybrid coating, stabilizer, mucoadhesive systems",Use pharmacopeial/GMP grade where available; polymer MW and residuals are critical.,S007_EXCIPIENTS_HANDBOOK,seed_curated,0.55,,,,,,,,,,,,,,,90000,,,,,,18,10,8,,,,,,,9,,,,,,,,,,,,,,,,,
POL_CHITOSAN_LOW_MW,Chitosan low MW,,polymer,Polymer,cationic mucoadhesive polysaccharide,,,,,,"polymeric nanoparticles, hybrid coating, stabilizer, mucoadhesive systems",Use pharmacopeial/GMP grade where available; polymer MW and residuals are critical.,S007_EXCIPIENTS_HANDBOOK,seed_curated,0.55,MW/DD critical,,,,,,,,,,,220,,,50000,,1.0,1.0,,,18,10,8,,,,1,,,9,,,,,1.0,,6.5,,,,,,,,,,
POL_CHITOSAN_MEDIUM_MW,Chitosan medium MW,,polymer,Polymer,cationic mucoadhesive polysaccharide,,,,,,"polymeric nanoparticles, hybrid coating, stabilizer, mucoadhesive systems",Use pharmacopeial/GMP grade where available; polymer MW and residuals are critical.,S007_EXCIPIENTS_HANDBOOK,seed_curated,0.55,MW/DD critical,,,,,,,,,,,220,,,250000,,1.0,1.0,,,18,10,8,,,,1,,,9,,,,,1.0,,6.5,,,,,,,,,,
POL_CHITOSAN_HIGH_MW,Chitosan high MW,,polymer,Polymer,cationic mucoadhesive polysaccharide,,,,,,"polymeric nanoparticles, hybrid coating, stabilizer, mucoadhesive systems",Use pharmacopeial/GMP grade where available; polymer MW and residuals are critical.,S007_EXCIPIENTS_HANDBOOK,seed_curated,0.55,MW/DD critical,,,,,,,,,,,220,,,600000,,1.0,1.0,,,18,10,8,,,,1,,,9,,,,,1.0,,6.5,,,,,,,,,,
POL_TRIMETHYL_CHITOSAN,Trimethyl chitosan,,polymer,Polymer,cationic mucoadhesive polysaccharide,,,,,,"polymeric nanoparticles, hybrid coating, stabilizer, mucoadhesive systems",Use pharmacopeial/GMP grade where available; polymer MW and residuals are critical.,S007_EXCIPIENTS_HANDBOOK,seed_curated,0.55,quaternized chitosan,,,,,,,,,,,220,,,200000,,1.0,1.0,,,18,10,8,,,,1,,,9,,,,,1.0,,,,,,,,,,,,
POL_PEI_LOW_MW,PEI low MW,,polymer,Polymer,cationic polymer,,,,,,"polymeric nanoparticles, hybrid coating, stabilizer, mucoadhesive systems",Use pharmacopeial/GMP grade where available; polymer MW and residuals are critical.,S007_EXCIPIENTS_HANDBOOK,seed_curated,0.55,polyethylenimine,,,,,,,,,,,,,,43,,1.0,1.0,,,18,10,8,,,,1,,,9,,,,35.83,1.0,,8.5,,,,,,,,,,
